product_id,product_name,brand,model_series,ram_capacity,rom_capacity,original_price,sale_price,stock_status,product_status,source_site,crawl_date
PROD_TGD_101301,Dien thoai Oppo A78 12GB/64GB - Moi 100%,Oppo,A78,12GB,64GB,30190000.0,29190000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101302,Dien thoai Vivo X100 Pro 12GB/1TB - Moi 100%,Vivo,X100 Pro,12GB,1TB,35750000.0,33750000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101303,Dien thoai Samsung Galaxy A55 12GB/128GB - Moi 100%,Samsung,Galaxy A55,12GB,128GB,42030000.0,41530000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101304,Dien thoai Apple iPhone 14 Pro 16GB/256GB - Moi 100%,Apple,iPhone 14 Pro,16GB,256GB,41510000.0,40510000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101305,Dien thoai Realme Realme 12 Rest 16GB/128GB - Moi 100%,realme,Realme 12 Rest,16GB,128GB,40410000.0,,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101306,Dien thoai Oppo A78 8GB/64GB - Moi 100%,Oppo,A78,8GB,64GB,38960000.0,38960000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101307,Dien thoai Realme Realme Note 50 6GB/128GB - Moi 100%,Realme,Realme Note 50,6GB,128GB,30050000.0,30050000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101308,Dien thoai Samsung Galaxy A55 16GB/512GB - Moi 100%,Samsung,Galaxy A55,16GB,512GB,35450000.0,35450000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101309,Dien thoai Realme Realme Note 50 16GB/1TB - Da kich hoat,Realme,Realme Note 50,16GB,1TB,37820000.0,36820000.0,Con hang,Da kich hoat,TGDD,2026-06-11
PROD_TGD_101310,Dien thoai Xiaomi Redmi Note 13 6GB/256GB - Moi 100%,Xiaomi,Redmi Note 13,6GB,256GB,44910000.0,44910000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101311,Dien thoai Apple iPhone 15 Pro Max 6GB/256GB - Moi 100%,Apple,iPhone 15 Pro Max,6GB,256GB,42530000.0,41530000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101312,Dien thoai Apple iPhone 14 Pro 8GB/128GB - Moi 100%,Apple,iPhone 14 Pro,8GB,128GB,41330000.0,40330000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101313,Dien thoai Oppo Find N3 Flip 12GB/256GB - Moi 100%,Oppo,Find N3 Flip,12GB,256GB,39510000.0,38510000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101314,Dien thoai Vivo V30 5G 6GB/64GB - Moi 100%,Vivo,V30 5G,6GB,64GB,39730000.0,37730000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101315,Dien thoai Oppo A78 6GB/512GB - Moi 100%,Oppo,A78,6GB,512GB,38780000.0,37780000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101316,Dien thoai Realme Realme Note 50 16GB/1TB - Moi 100%,Realme,Realme Note 50,16GB,1TB,33550000.0,33050000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101317,Dien thoai Samsung Galaxy A55 16GB/256GB - Moi 100%,Samsung,Galaxy A55,16GB,256GB,39490000.0,37490000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101318,Dien thoai Xiaomi Xiaomi 14 16GB/64GB - Hang trung bay,Xiaomi,Xiaomi 14,16GB,64GB,33790000.0,33290000.0,Con hang,Hang trung bay,TGDD,2026-06-11
PROD_CEL_101319,Dien thoai Xiaomi Xiaomi 14 12GB/1TB - Moi 100%,Xiaomi,Xiaomi 14,12GB,1TB,32190000.0,31190000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101320,Dien thoai Apple iPhone 15 Pro Max 8GB/128GB - Moi 100%,apple,iPhone 15 Pro Max,8GB,128GB,43550000.0,42550000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101321,Dien thoai Realme Realme 12 Rest 12GB/1TB - Moi 100%,Realme,Realme 12 Rest,12GB,1TB,40130000.0,38130000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101322,Dien thoai Apple iPhone 15 Pro Max 8GB/1TB - Moi 100%,Apple,iPhone 15 Pro Max,8GB,1TB,37780000.0,35780000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101323,Dien thoai Realme Realme C65 12GB/1TB - Moi 100%,Realme,Realme C65,12GB,1TB,36940000.0,35940000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101324,Dien thoai Samsung Galaxy Z Fold6 6GB/512GB - Moi 100%,Samsung,Galaxy Z Fold6,6GB,512GB,35830000.0,34830000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101325,Dien thoai Xiaomi Poco X6 Pro 4GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,4GB,64GB,41880000.0,41380000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101326,Dien thoai Oppo Reno11 F 12GB/1TB - Moi 100%,Oppo,Reno11 F,12GB,1TB,41960000.0,40960000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101327,Dien thoai Apple iPhone 14 Pro 12GB/512GB - Moi 100%,Apple,iPhone 14 Pro,12GB,512GB,35680000.0,33680000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101328,Dien thoai Realme Realme 12 Rest 6GB/128GB - Moi 100%,Realme,Realme 12 Rest,6GB,128GB,36830000.0,34830000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101329,Dien thoai Realme Realme Note 50 4GB/128GB - Moi 100%,Realme,Realme Note 50,4GB,128GB,38680000.0,38680000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101330,Dien thoai Xiaomi Xiaomi 14 8GB/64GB - Moi 100%,Xiaomi,Xiaomi 14,8GB,64GB,33110000.0,32110000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101331,Dien thoai Xiaomi Xiaomi 14 16GB/256GB - Moi 100%,Xiaomi,Xiaomi 14,16GB,256GB,40220000.0,39220000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101332,Dien thoai Xiaomi Poco X6 Pro 12GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,64GB,41880000.0,40880000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101333,Dien thoai Realme Realme C65 4GB/1TB - Moi 100%,Realme,Realme C65,4GB,1TB,31350000.0,29350000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101334,Dien thoai Apple iPhone 15 Pro Max 6GB/64GB - Da kich hoat,Apple,iPhone 15 Pro Max,6GB,64GB,34390000.0,34390000.0,Con hang,Da kich hoat,TGDD,2026-06-11
PROD_TGD_101335,Dien thoai Vivo Y100 8GB/128GB - Moi 100%,vivo,Y100,8GB,128GB,41970000.0,39970000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101336,Dien thoai Vivo X100 Pro 8GB/128GB - Moi 100%,Vivo,X100 Pro,8GB,128GB,33320000.0,32820000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101337,Dien thoai Samsung Galaxy S24 Ultra 4GB/64GB - Hang trung bay,Samsung,Galaxy S24 Ultra,4GB,64GB,37060000.0,37060000.0,Con hang,Hang trung bay,CellphoneS,2026-06-11
PROD_TGD_101338,Dien thoai Vivo V30 5G 12GB/64GB - Moi 100%,Vivo,V30 5G,12GB,64GB,33940000.0,32940000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101339,Dien thoai Vivo V30 5G 12GB/1TB - Hang trung bay,Vivo,V30 5G,12GB,1TB,38270000.0,38270000.0,Con hang,Hang trung bay,CellphoneS,2026-06-11
PROD_TGD_101340,Dien thoai Vivo X100 Pro 12GB/512GB - Moi 100%,Vivo,X100 Pro,12GB,512GB,35150000.0,35150000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101341,Dien thoai Apple iPhone 14 Pro 12GB/256GB - Moi 100%,Apple,iPhone 14 Pro,12GB,256GB,36970000.0,36970000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101342,Dien thoai Oppo Find N3 Flip 6GB/64GB - Moi 100%,Oppo,Find N3 Flip,6GB,64GB,33490000.0,31490000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101343,Dien thoai Samsung Galaxy S24 Ultra 4GB/64GB - Moi 100%,Samsung,Galaxy S24 Ultra,4GB,64GB,44030000.0,43030000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101344,Dien thoai Realme Realme 12 Rest 12GB/64GB - Moi 100%,Realme,Realme 12 Rest,12GB,64GB,33660000.0,32660000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101345,Dien thoai Samsung Galaxy Z Fold6 16GB/256GB - Moi 100%,Samsung,Galaxy Z Fold6,16GB,256GB,34270000.0,34270000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101346,Dien thoai Realme Realme 12 Rest 6GB/1TB - Da kich hoat,Realme,Realme 12 Rest,6GB,1TB,35410000.0,34910000.0,Con hang,Da kich hoat,TGDD,2026-06-11
PROD_CEL_101347,Dien thoai Apple iPhone 15 Pro Max 6GB/1TB - Moi 100%,Apple,iPhone 15 Pro Max,6GB,1TB,40790000.0,38790000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101348,Dien thoai Samsung Galaxy A55 12GB/1TB - Moi 100%,Samsung,Galaxy A55,12GB,1TB,41630000.0,41130000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101349,Dien thoai Realme Realme 12 Rest 16GB/128GB - Da kich hoat,Realme,Realme 12 Rest,16GB,128GB,34380000.0,34380000.0,Con hang,Da kich hoat,CellphoneS,2026-06-11
PROD_TGD_101350,Dien thoai Apple iPhone 13 16GB/64GB - Moi 100%,apple,iPhone 13,16GB,64GB,33440000.0,,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101351,Dien thoai Oppo Reno11 F 4GB/1TB - Moi 100%,Oppo,Reno11 F,4GB,1TB,42460000.0,41460000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101352,Dien thoai Samsung Galaxy S24 Ultra 12GB/512GB - Moi 100%,Samsung,Galaxy S24 Ultra,12GB,512GB,35000000.0,34000000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101353,Dien thoai Vivo X100 Pro 8GB/64GB - Moi 100%,Vivo,X100 Pro,8GB,64GB,33800000.0,32800000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101354,Dien thoai Vivo X100 Pro 16GB/512GB - Moi 100%,Vivo,X100 Pro,16GB,512GB,30790000.0,30790000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101355,Dien thoai Vivo X100 Pro 8GB/1TB - Moi 100%,Vivo,X100 Pro,8GB,1TB,35960000.0,34960000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101356,Dien thoai Apple iPhone 14 Pro 4GB/128GB - Moi 100%,Apple,iPhone 14 Pro,4GB,128GB,30210000.0,28210000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101357,Dien thoai Xiaomi Xiaomi 14 12GB/256GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,256GB,40850000.0,39850000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101358,Dien thoai Samsung Galaxy A55 8GB/512GB - Moi 100%,Samsung,Galaxy A55,8GB,512GB,39790000.0,39290000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101359,Dien thoai Vivo V30 5G 12GB/64GB - Moi 100%,Vivo,V30 5G,12GB,64GB,41190000.0,40690000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101360,Dien thoai Realme Realme 12 Rest 6GB/128GB - Hang trung bay,Realme,Realme 12 Rest,6GB,128GB,,33630000.0,Con hang,Hang trung bay,CellphoneS,2026-06-11
PROD_CEL_101361,Dien thoai Samsung Galaxy A55 8GB/512GB - Moi 100%,Samsung,Galaxy A55,8GB,512GB,42080000.0,42080000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101362,Dien thoai Xiaomi Xiaomi 14 8GB/512GB - Hang trung bay,Xiaomi,Xiaomi 14,8GB,512GB,40150000.0,39650000.0,Con hang,Hang trung bay,TGDD,2026-06-11
PROD_CEL_101363,Dien thoai Samsung Galaxy A55 12GB/64GB - Moi 100%,Samsung,Galaxy A55,12GB,64GB,37640000.0,37640000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101364,Dien thoai Samsung Galaxy S24 Ultra 6GB/128GB - Da kich hoat,Samsung,Galaxy S24 Ultra,6GB,128GB,33790000.0,33790000.0,Het hang,Da kich hoat,CellphoneS,2026-06-11
PROD_CEL_101365,Dien thoai Samsung Galaxy S24 Ultra 8GB/128GB - Moi 100%,samsung,Galaxy S24 Ultra,8GB,128GB,41590000.0,40590000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101366,Dien thoai Vivo V30 5G 8GB/64GB - Moi 100%,Vivo,V30 5G,8GB,64GB,32400000.0,31400000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101367,Dien thoai Apple iPhone 14 Pro 12GB/512GB - Moi 100%,Apple,iPhone 14 Pro,12GB,512GB,30500000.0,28500000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101368,Dien thoai Oppo Find N3 Flip 16GB/64GB - Moi 100%,Oppo,Find N3 Flip,16GB,64GB,34120000.0,33620000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101369,Dien thoai Apple iPhone 14 Pro 4GB/1TB - Moi 100%,Apple,iPhone 14 Pro,4GB,1TB,35280000.0,34780000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101370,Dien thoai Xiaomi Xiaomi 14 4GB/64GB - Moi 100%,Xiaomi,Xiaomi 14,4GB,64GB,34790000.0,32790000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101371,Dien thoai Oppo Reno11 F 4GB/256GB - Moi 100%,Oppo,Reno11 F,4GB,256GB,36770000.0,35770000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101372,Dien thoai Xiaomi Xiaomi 14 16GB/128GB - Moi 100%,Xiaomi,Xiaomi 14,16GB,128GB,35590000.0,35090000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101373,Dien thoai Realme Realme 12 Rest 12GB/256GB - Moi 100%,Realme,Realme 12 Rest,12GB,256GB,30300000.0,28300000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101374,Dien thoai Vivo X100 Pro 8GB/64GB - Moi 100%,Vivo,X100 Pro,8GB,64GB,37050000.0,36050000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101375,Dien thoai Vivo X100 Pro 4GB/1TB - Moi 100%,Vivo,X100 Pro,4GB,1TB,31800000.0,31800000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101376,Dien thoai Vivo Y100 12GB/256GB - Moi 100%,Vivo,Y100,12GB,256GB,43040000.0,42540000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101377,Dien thoai Realme Realme 12 Rest 6GB/128GB - Moi 100%,Realme,Realme 12 Rest,6GB,128GB,36860000.0,36860000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101378,Dien thoai Oppo A78 16GB/1TB - Moi 100%,Oppo,A78,16GB,1TB,33830000.0,33330000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101379,Dien thoai Xiaomi Poco X6 Pro 8GB/512GB - Moi 100%,Xiaomi,Poco X6 Pro,8GB,512GB,43550000.0,42550000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101380,Dien thoai Vivo V30 5G 16GB/1TB - Moi 100%,vivo,V30 5G,16GB,1TB,32920000.0,32420000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101381,Dien thoai Oppo A78 6GB/1TB - Moi 100%,Oppo,A78,6GB,1TB,41520000.0,41020000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101382,Dien thoai Oppo Reno11 F 4GB/128GB - Moi 100%,Oppo,Reno11 F,4GB,128GB,42140000.0,41640000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101383,Dien thoai Samsung Galaxy A55 6GB/512GB - Moi 100%,Samsung,Galaxy A55,6GB,512GB,31620000.0,31620000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101384,Dien thoai Xiaomi Xiaomi 14 12GB/256GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,256GB,33180000.0,33180000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101385,Dien thoai Realme Realme Note 50 16GB/128GB - Moi 100%,Realme,Realme Note 50,16GB,128GB,35650000.0,33650000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101386,Dien thoai Apple iPhone 15 Pro Max 12GB/64GB - Moi 100%,Apple,iPhone 15 Pro Max,12GB,64GB,36350000.0,35350000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101387,Dien thoai Xiaomi Poco X6 Pro 12GB/512GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,512GB,43040000.0,42040000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101388,Dien thoai Xiaomi Xiaomi 14 16GB/1TB - Moi 100%,Xiaomi,Xiaomi 14,16GB,1TB,30690000.0,28690000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101389,Dien thoai Realme Realme Note 50 6GB/256GB - Moi 100%,Realme,Realme Note 50,6GB,256GB,33650000.0,32650000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101390,Dien thoai Realme Realme Note 50 6GB/64GB - Moi 100%,Realme,Realme Note 50,6GB,64GB,37760000.0,37260000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101391,Dien thoai Xiaomi Redmi Note 13 4GB/1TB - Moi 100%,Xiaomi,Redmi Note 13,4GB,1TB,42480000.0,40480000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101392,Dien thoai Oppo Reno11 F 16GB/64GB - Moi 100%,Oppo,Reno11 F,16GB,64GB,36280000.0,35780000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101393,Dien thoai Oppo A78 16GB/128GB - Moi 100%,Oppo,A78,16GB,128GB,32540000.0,31540000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101394,Dien thoai Samsung Galaxy S24 Ultra 6GB/512GB - Moi 100%,Samsung,Galaxy S24 Ultra,6GB,512GB,42320000.0,41820000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101395,Dien thoai Samsung Galaxy Z Fold6 8GB/256GB - Moi 100%,samsung,Galaxy Z Fold6,8GB,256GB,31780000.0,,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101396,Dien thoai Samsung Galaxy A55 8GB/512GB - Moi 100%,Samsung,Galaxy A55,8GB,512GB,35980000.0,35480000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101397,Dien thoai Oppo Find N3 Flip 8GB/128GB - Moi 100%,Oppo,Find N3 Flip,8GB,128GB,36490000.0,35490000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101398,Dien thoai Apple iPhone 13 8GB/1TB - Moi 100%,Apple,iPhone 13,8GB,1TB,43950000.0,42950000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101399,Dien thoai Vivo X100 Pro 16GB/64GB - Moi 100%,Vivo,X100 Pro,16GB,64GB,34100000.0,33100000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101400,Dien thoai Vivo X100 Pro 12GB/128GB - Moi 100%,Vivo,X100 Pro,12GB,128GB,40770000.0,40770000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101401,Dien thoai Apple iPhone 15 Pro Max 16GB/128GB - Moi 100%,Apple,iPhone 15 Pro Max,16GB,128GB,37730000.0,36730000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101402,Dien thoai Realme Realme Note 50 6GB/1TB - Moi 100%,Realme,Realme Note 50,6GB,1TB,44370000.0,42370000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101403,Dien thoai Vivo V30 5G 16GB/512GB - Da kich hoat,Vivo,V30 5G,16GB,512GB,35100000.0,33100000.0,Het hang,Da kich hoat,TGDD,2026-06-11
PROD_TGD_101404,Dien thoai Oppo Reno11 F 12GB/64GB - Moi 100%,Oppo,Reno11 F,12GB,64GB,42760000.0,42760000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101405,Dien thoai Samsung Galaxy S24 Ultra 12GB/256GB - Moi 100%,Samsung,Galaxy S24 Ultra,12GB,256GB,34080000.0,33580000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101406,Dien thoai Apple iPhone 14 Pro 12GB/512GB - Moi 100%,Apple,iPhone 14 Pro,12GB,512GB,32350000.0,30350000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101407,Dien thoai Realme Realme C65 8GB/64GB - Moi 100%,Realme,Realme C65,8GB,64GB,34340000.0,33340000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101408,Dien thoai Samsung Galaxy Z Fold6 16GB/256GB - Moi 100%,Samsung,Galaxy Z Fold6,16GB,256GB,35890000.0,35390000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101409,Dien thoai Oppo Find N3 Flip 6GB/1TB - Moi 100%,Oppo,Find N3 Flip,6GB,1TB,31480000.0,31480000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101410,Dien thoai Samsung Galaxy S24 Ultra 6GB/512GB - Da kich hoat,samsung,Galaxy S24 Ultra,6GB,512GB,31020000.0,30020000.0,Het hang,Da kich hoat,CellphoneS,2026-06-11
PROD_CEL_101411,Dien thoai Realme Realme Note 50 6GB/1TB - Moi 100%,Realme,Realme Note 50,6GB,1TB,42650000.0,42650000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101412,Dien thoai Samsung Galaxy A55 12GB/128GB - Moi 100%,Samsung,Galaxy A55,12GB,128GB,41410000.0,40910000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101413,Dien thoai Realme Realme C65 16GB/512GB - Moi 100%,Realme,Realme C65,16GB,512GB,39910000.0,39910000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101414,Dien thoai Oppo Find N3 Flip 12GB/256GB - Moi 100%,Oppo,Find N3 Flip,12GB,256GB,32540000.0,31540000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101415,Dien thoai Realme Realme Note 50 8GB/256GB - Moi 100%,Realme,Realme Note 50,8GB,256GB,31410000.0,31410000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101416,Dien thoai Vivo Y100 12GB/128GB - Moi 100%,Vivo,Y100,12GB,128GB,34720000.0,32720000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101417,Dien thoai Realme Realme 12 Rest 6GB/64GB - Moi 100%,Realme,Realme 12 Rest,6GB,64GB,44500000.0,42500000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101418,Dien thoai Realme Realme Note 50 12GB/64GB - Moi 100%,Realme,Realme Note 50,12GB,64GB,44400000.0,43900000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101419,Dien thoai Vivo Y100 12GB/512GB - Moi 100%,Vivo,Y100,12GB,512GB,40510000.0,40010000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101420,Dien thoai Xiaomi Poco X6 Pro 8GB/256GB - Moi 100%,Xiaomi,Poco X6 Pro,8GB,256GB,32860000.0,32860000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101421,Dien thoai Apple iPhone 13 12GB/512GB - Moi 100%,Apple,iPhone 13,12GB,512GB,35090000.0,35090000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101422,Dien thoai Vivo V30 5G 6GB/1TB - Moi 100%,Vivo,V30 5G,6GB,1TB,41570000.0,39570000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101423,Dien thoai Vivo V30 5G 8GB/512GB - Moi 100%,Vivo,V30 5G,8GB,512GB,36480000.0,35980000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101424,Dien thoai Samsung Galaxy A55 16GB/64GB - Da kich hoat,Samsung,Galaxy A55,16GB,64GB,43980000.0,42980000.0,Con hang,Da kich hoat,CellphoneS,2026-06-11
PROD_CEL_101425,Dien thoai Apple iPhone 14 Pro 6GB/512GB - Moi 100%,apple,iPhone 14 Pro,6GB,512GB,39980000.0,38980000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101426,Dien thoai Vivo V30 5G 8GB/512GB - Moi 100%,Vivo,V30 5G,8GB,512GB,31610000.0,31610000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101427,Dien thoai Apple iPhone 14 Pro 6GB/128GB - Moi 100%,Apple,iPhone 14 Pro,6GB,128GB,32160000.0,30160000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101428,Dien thoai Realme Realme 12 Rest 12GB/64GB - Moi 100%,Realme,Realme 12 Rest,12GB,64GB,38500000.0,37500000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101429,Dien thoai Xiaomi Poco X6 Pro 12GB/128GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,128GB,40870000.0,40870000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101430,Dien thoai Oppo A78 16GB/256GB - Hang trung bay,Oppo,A78,16GB,256GB,33640000.0,33140000.0,Con hang,Hang trung bay,TGDD,2026-06-11
PROD_CEL_101431,Dien thoai Samsung Galaxy A55 6GB/256GB - Moi 100%,Samsung,Galaxy A55,6GB,256GB,36330000.0,35330000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101432,Dien thoai Oppo Find N3 Flip 16GB/256GB - Moi 100%,Oppo,Find N3 Flip,16GB,256GB,31590000.0,30590000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101433,Dien thoai Vivo Y100 8GB/64GB - Moi 100%,Vivo,Y100,8GB,64GB,40570000.0,40570000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101434,Dien thoai Oppo Reno11 F 8GB/1TB - Moi 100%,Oppo,Reno11 F,8GB,1TB,31440000.0,29440000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101435,Dien thoai Apple iPhone 13 12GB/128GB - Moi 100%,Apple,iPhone 13,12GB,128GB,42620000.0,41620000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
